,theorem_id,throrem_titles,theorem_contents,theorem_refs,ref_ids,retrieved_3,retrieved_5,retrieved_10,retrieved_50,P@3,P@5,P@10,P@50,R@3,R@5,R@10,R@50,RR,self_retrieve
11997,18001,Component Mappings of Set Coproduct are Injective,"Let $S_1$ and $S_2$ be [[Definition:Set|sets]].Let $\struct {C, i_1, i_2}$ be a [[Definition:Set Coproduct|coproduct]] of $S_1$ and $S_2$.Then $i_1$ and $i_2$ are [[Definition:Injection|injections]].","['Definition:Set', 'Definition:Coproduct/Sets', 'Definition:Injection']","[19734, 30314, 19892]","[30314, 30687, 23059]","[30314, 30687, 23059, 26659, 21239]","[30314, 30687, 23059, 26659, 21239, 26365, 26375, 19973, 19965, 21237]","[30314, 30687, 23059, 26659, 21239, 26365, 26375, 19973, 19965, 21237, 22610, 23036, 28526, 29126, 20771, 22350, 21164, 25180, 22539, 22769, 23042, 21157, 28652, 21180, 27525, 20935, 21186, 20990, 19905, 23040, 23872, 23440, 23871, 21181, 19874, 23979, 21159, 31496, 22805, 22541, 19891, 21410, 22519, 22823, 19907, 19886, 20873, 19892, 28541, 31544]",0.3333333333333333,0.2,0.1,0.04,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,False
11998,18002,Coproduct on Disjoint Union,"Let $S_1$ and $S_2$ be [[Definition:Set|sets]].Let $S_1 \sqcup S_2 := \paren {S_1 \times \set 1} \cup \paren {S_2 \times \set 2}$ be the [[Definition:Disjoint Union (Set Theory)|disjoint union]] of $S_1$ and $S_2$.Let $i_1: S_1 \to S_1 \sqcup S_2$ and $i_2: S_2 \to S_1 \sqcup S_2$ be the [[Definition:Mapping|mappings]] defined as::$\forall s_1 \in S_1: \map {i_1} {s_1} = \tuple {s_1, 1}$:$\forall s_2 \in S_2: \map {i_2} {s_2} = \tuple {s_2, 2}$Then $\struct {S_1 \sqcup S_2, i_1, i_2}$ is a [[Definition:Set Coproduct|coproduct]] of $S_1$ and $S_2$.","['Definition:Set', 'Definition:Disjoint Union (Set Theory)', 'Definition:Mapping', 'Definition:Coproduct/Sets']","[19734, 21042, 19827, 30314]","[26659, 30314, 21239]","[26659, 30314, 21239, 19965, 22610]","[26659, 30314, 21239, 19965, 22610, 26365, 26375, 23036, 28526, 20771]","[26659, 30314, 21239, 19965, 22610, 26365, 26375, 23036, 28526, 20771, 21237, 21180, 22539, 23042, 21164, 22769, 28652, 20935, 19973, 19905, 27525, 21157, 23040, 30687, 23440, 23872, 19874, 23871, 20990, 21181, 23979, 22541, 21186, 22519, 19907, 21159, 22823, 31496, 22350, 21410, 22805, 22520, 20873, 31544, 26100, 22521, 19886, 28541, 22807, 20383]",0.3333333333333333,0.2,0.1,0.02,0.25,0.25,0.25,0.25,0.5,False
11999,18003,Existence of Bijection between Coproducts of two Sets,"Let $S_1$ and $S_2$ be [[Definition:Set|sets]].Let $\struct {C, i_1, i_2}$ and $\struct {D, j_1, j_2}$ be two [[Definition:Set Coproduct|coproducts]] on $S_1$ and $S_2$.Then there exists a [[Definition:Unique|unique]] [[Definition:Bijection|bijection]] $\theta: D \to C$ such that::$\theta \circ j_i = i_1$:$\theta \circ j_2 = i_2$","['Definition:Set', 'Definition:Coproduct/Sets', 'Definition:Unique', 'Definition:Bijection']","[19734, 30314, 22116, 19897]","[30314, 30687, 29129]","[30314, 30687, 29129, 19965, 23059]","[30314, 30687, 29129, 19965, 23059, 21239, 26659, 20771, 19897, 29126]","[30314, 30687, 29129, 19965, 23059, 21239, 26659, 20771, 19897, 29126, 26365, 26375, 22610, 24779, 21237, 24303, 22769, 23036, 32451, 22539, 28526, 29715, 19973, 26017, 30888, 30890, 22488, 21164, 32682, 32287, 25128, 23042, 24302, 20935, 21180, 25180, 32380, 19900, 21157, 20990, 32256, 28652, 24770, 19898, 20086, 23040, 32395, 27525, 32444, 21186]",0.3333333333333333,0.2,0.2,0.04,0.25,0.25,0.5,0.5,1.0,False
12000,18004,Number of Friday 13ths in a Year,"In any given year, there are between $1$ and $3$ (inclusive) [[Definition:Month|months]] in which the $13$th falls on a Friday.",['Definition:Time/Unit/Month'],[27708],"[27708, 28307, 33058]","[27708, 28307, 33058, 26192, 28300]","[27708, 28307, 33058, 26192, 28300, 28306, 27710, 28301, 28299, 28297]","[27708, 28307, 33058, 26192, 28300, 28306, 27710, 28301, 28299, 28297, 27709, 28305, 26191, 28298, 28304, 28303, 28296, 28162, 20417, 32637, 21831, 26130, 28646, 28645, 27258, 21730, 26496, 22301, 19741, 19740, 21163, 20078, 27400, 23555, 19940, 19742, 32644, 28017, 28423, 23332, 32692, 19900, 21527, 31303, 31740, 28812, 31180, 32716, 22302, 21589]",0.3333333333333333,0.2,0.1,0.02,1.0,1.0,1.0,1.0,1.0,False
12001,18005,Equivalence Relation on Natural Numbers such that Quotient is Power of Two/Equivalence Class Contains 1 Odd Number,Let $\eqclass n \alpha$ be the [[Definition:Equivalence Class|$\alpha$-equivalence class]] of a [[Definition:Natural Number|natural number]] $n$.Then $\eqclass n \alpha$ contains [[Definition:Unique|exactly $1$]] [[Definition:Odd Number|odd number]].,"['Definition:Equivalence Class', 'Definition:Natural Numbers', 'Definition:Unique', 'Definition:Odd Integer']","[19846, 25095, 22116, 20064]","[21587, 26048, 22738]","[21587, 26048, 22738, 22739, 32955]","[21587, 26048, 22738, 22739, 32955, 21881, 32656, 32954, 20487, 21775]","[21587, 26048, 22738, 22739, 32955, 21881, 32656, 32954, 20487, 21775, 22974, 30855, 29764, 29765, 20064, 19846, 25236, 26896, 25548, 27043, 25551, 32660, 28944, 21782, 20800, 32251, 31240, 21888, 25735, 21887, 22626, 30872, 31021, 27864, 33083, 21778, 30856, 32577, 29695, 32143, 23167, 27703, 25211, 29763, 30857, 27782, 21713, 29766, 24306, 26957]",0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.5,0.06666666666666667,False
12002,18006,Equivalence Relation on Natural Numbers such that Quotient is Power of Two/One of Pair of Equivalent Elements is Divisor of the Other,"Let $c, d \in \N$ such that $c \mathrel \alpha d$.Then either::$c \divides d$or::$d \divides c$where $\divides$ denotes [[Definition:Divisor of Integer|divisibility]].",['Definition:Divisor (Algebra)/Integer'],[22131],"[26070, 29897, 32329]","[26070, 29897, 32329, 25250, 22131]","[26070, 29897, 32329, 25250, 22131, 20467, 32428, 28308, 32328, 28519]","[26070, 29897, 32329, 25250, 22131, 20467, 32428, 28308, 32328, 28519, 32431, 29449, 22608, 28218, 25251, 30071, 22136, 24314, 20696, 22137, 20460, 25268, 32327, 21604, 25385, 23897, 32541, 29896, 22135, 32242, 21606, 27896, 29251, 20459, 22130, 33010, 25921, 29250, 20461, 31434, 23497, 29233, 32330, 28217, 22027, 31975, 21383, 28614, 20011, 30055]",0.0,0.2,0.1,0.02,0.0,1.0,1.0,1.0,0.2,False
12003,18007,Exists Divisor in Set of n+1 Natural Numbers no greater than 2n,"Let $S$ be a [[Definition:Set|set]] of $n + 1$ non-[[Definition:Zero (Number)|non-zero]] [[Definition:Natural Number|natural numbers]] all less than or equal to $2 n$.Then there exists $a, b \in S$ such that:$a \divides b$where $\divides$ denotes [[Definition:Divisor of Integer|divisibility]].","['Definition:Set', 'Definition:Zero (Number)', 'Definition:Natural Numbers', 'Definition:Divisor (Algebra)/Integer']","[19734, 20037, 25095, 22131]","[22608, 25250, 26070]","[22608, 25250, 26070, 20046, 22027]","[22608, 25250, 26070, 20046, 22027, 32431, 25268, 22660, 24305, 22653]","[22608, 25250, 26070, 20046, 22027, 32431, 25268, 22660, 24305, 22653, 29897, 32329, 22131, 28308, 22136, 21762, 23806, 28519, 25251, 25095, 21604, 21100, 22659, 21431, 24996, 21889, 21499, 31434, 29093, 25597, 23013, 29449, 30071, 22137, 22665, 28393, 28218, 28392, 32428, 24845, 24441, 20696, 22652, 29094, 20056, 31047, 25238, 20460, 21890, 21383]",0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.5,0.07692307692307693,False
12004,18008,Equality of Squares Modulo Integer is Equivalence Relation,"Let $n \in \Z_{>0}$ be a [[Definition:Strictly Positive Integer|(strictly) positive integer]].Let $\RR_n$ be the [[Definition:Endorelation|relation]] on the [[Definition:Integer|set of integers]] $\Z$ defined as::$\forall x, y \in \Z: x \mathrel {\RR_n} y \iff x^2 \equiv y^2 \pmod n$Then $\RR_n$ is an [[Definition:Equivalence Relation|equivalence relation]].","['Definition:Strictly Positive/Integer', 'Definition:Endorelation', 'Definition:Integer', 'Definition:Equivalence Relation']","[22655, 20819, 20054, 19845]","[19845, 31965, 22655]","[19845, 31965, 22655, 26445, 20464]","[19845, 31965, 22655, 26445, 20464, 22648, 29875, 24720, 29339, 27861]","[19845, 31965, 22655, 26445, 20464, 22648, 29875, 24720, 29339, 27861, 21396, 27865, 24447, 22654, 29342, 20178, 20829, 24324, 23398, 25762, 19846, 26891, 24636, 25764, 20179, 22661, 21590, 26996, 21407, 29890, 20800, 21594, 19843, 22657, 20465, 24730, 28208, 20487, 28560, 26789, 27917, 27332, 26446, 22663, 28048, 22258, 25763, 26044, 20065, 27387]",0.6666666666666666,0.4,0.2,0.04,0.5,0.5,0.5,0.5,1.0,False
12005,18009,Left Ideal is Left Module over Ring,"Let $\struct {R, +, \times}$ be a [[Definition:Ring (Abstract Algebra)|ring]].Let $J \subseteq R$ be a [[Definition:Left Ideal|left ideal]] of $R$.Let $\circ : R \times J \to J$ be the [[Definition:Restriction of Mapping|restriction]] of $\times$ to $R \times J$.Then $\struct {J, +, \circ}$ is a [[Definition:Left Module|left module]] over $\struct {R, +, \times}$.","['Definition:Ring (Abstract Algebra)', 'Definition:Ideal of Ring/Left Ideal', 'Definition:Restriction/Mapping', 'Definition:Left Module']","[19987, 22128, 22106, 28404]","[29298, 22106, 28404]","[29298, 22106, 28404, 20009, 20008]","[29298, 22106, 28404, 20009, 20008, 20116, 31873, 29317, 22128, 29314]","[29298, 22106, 28404, 20009, 20008, 20116, 31873, 29317, 22128, 29314, 32868, 21411, 20112, 29242, 22640, 23471, 21429, 32645, 32427, 31870, 28849, 28428, 29320, 30082, 28855, 22394, 21437, 20194, 29286, 21409, 30001, 22131, 29285, 29973, 28757, 25823, 31811, 29338, 29304, 20010, 20117, 21177, 25873, 28108, 20115, 22129, 28405, 28991, 31812, 22593]",0.6666666666666666,0.4,0.3,0.06,0.5,0.5,0.75,0.75,0.5,False
12006,18010,Right Ideal is Right Module over Ring,"Let $\struct {R, +, \times}$ be a [[Definition:Ring (Abstract Algebra)|ring]].Let $J \subseteq R$ be a [[Definition:Right Ideal|right ideal]] of $R$.Let $\circ : J \times R \to J$ be the [[Definition:Restriction of Mapping|restriction]] of $\times$ to $J \times R$.Then $\struct {J, +, \circ}$ is a [[Definition:Right Module|right module]] over $\struct {R, +, \times}$.","['Definition:Ring (Abstract Algebra)', 'Definition:Ideal of Ring/Right Ideal', 'Definition:Restriction/Mapping', 'Definition:Right Module']","[19987, 22129, 22106, 28405]","[22106, 28405, 20009]","[22106, 28405, 20009, 20008, 20116]","[22106, 28405, 20009, 20008, 20116, 31873, 29317, 22129, 29314, 32868]","[22106, 28405, 20009, 20008, 20116, 31873, 29317, 22129, 29314, 32868, 21411, 29298, 29242, 20112, 22640, 23471, 21429, 32645, 28849, 31870, 32427, 29320, 28429, 30082, 28855, 22394, 20194, 21437, 29286, 21409, 30001, 22131, 29285, 29973, 28757, 31811, 29304, 29338, 25823, 21177, 25873, 20117, 20115, 28108, 22128, 28404, 28991, 31812, 22593, 28104]",0.6666666666666666,0.4,0.3,0.06,0.5,0.5,0.75,0.75,1.0,False
12007,18011,Opposite Ring is Ring,"Let $\struct {R, +, \times}$ be a [[Definition:Ring (Abstract Algebra)|ring]].Let $\struct {R, +, *}$ be the [[Definition:Opposite Ring|opposite ring]] of $\struct {R, +, \times}$.Then $\struct {R, +, *}$ is a [[Definition:Ring (Abstract Algebra)|ring]].","['Definition:Ring (Abstract Algebra)', 'Definition:Opposite Ring', 'Definition:Ring (Abstract Algebra)']","[19987, 29314, 19987]","[29314, 20879, 22966]","[29314, 20879, 22966, 22740, 20029]","[29314, 20879, 22966, 22740, 20029, 27377, 22026, 21494, 28680, 19992]","[29314, 20879, 22966, 22740, 20029, 27377, 22026, 21494, 28680, 19992, 19988, 19989, 22034, 19990, 23471, 20638, 21442, 30408, 19991, 28320, 30313, 20844, 30321, 20846, 29254, 30312, 25680, 21429, 29096, 30323, 29315, 28863, 19995, 22276, 29973, 22629, 29253, 29591, 21403, 19994, 28681, 23428, 28855, 19998, 25836, 23791, 29322, 28990, 22639, 20006]",0.3333333333333333,0.2,0.1,0.02,0.5,0.5,0.5,0.5,1.0,False
12008,18012,Opposite Ring of Opposite Ring,"Let $\struct {R, +, \times}$ be a [[Definition:Ring (Abstract Algebra)|ring]].Let $\struct {R, +, *}$ be the [[Definition:Opposite Ring|opposite ring]] of $\struct {R, +, \times}$.Let $\struct {R, +, \circ}$ be the [[Definition:Opposite Ring|opposite ring]] of $\struct {R, +, *}$.Then $\struct {R, +, \circ} = \struct {R, +, \times}$.","['Definition:Ring (Abstract Algebra)', 'Definition:Opposite Ring', 'Definition:Opposite Ring']","[19987, 29314, 29314]","[29314, 20029, 20914]","[29314, 20029, 20914, 29973, 23471]","[29314, 20029, 20914, 29973, 23471, 21429, 20879, 19988, 19992, 22026]","[29314, 20029, 20914, 29973, 23471, 21429, 20879, 19988, 19992, 22026, 22966, 30313, 30321, 22740, 21494, 30312, 29759, 19990, 27377, 30323, 19989, 29591, 19991, 22034, 28680, 20008, 31811, 19994, 20844, 20006, 20638, 21442, 20846, 23898, 23523, 31812, 21403, 19995, 30320, 22639, 22131, 30305, 31813, 25680, 30316, 20016, 28320, 23428, 30408, 30315]",0.3333333333333333,0.2,0.1,0.02,0.5,0.5,0.5,0.5,1.0,False
12009,18013,Left Module over Ring Induces Right Module over Opposite Ring,"Let $\struct {R, +_R, \times_R}$ be a [[Definition:Ring (Abstract Algebra)|ring]].Let $\struct {R, +_R, *_R}$ be the [[Definition:Opposite Ring|opposite ring]] of $\struct {R, +_R, \times_R}$.Let $\struct{G, +_G, \circ}$ be a [[Definition:Left Module|left module]] over $\struct {R, +_R, \times_R}$.Let $\circ’ : G \times R \to G$ be the [[Definition:Binary Operation|binary operation]] defined by::$\forall \lambda \in R: \forall x \in G: x \circ’ \lambda = \lambda \circ x$Then $\struct{G, +_G, \circ’}$ is a [[Definition:Right Module|right module]] over $\struct {R, +_R, *_R}$.","['Definition:Ring (Abstract Algebra)', 'Definition:Opposite Ring', 'Definition:Left Module', 'Definition:Operation/Binary Operation', 'Definition:Right Module']","[19987, 29314, 28404, 22164, 28405]","[31811, 31812, 20134]","[31811, 31812, 20134, 27425, 31870]","[31811, 31812, 20134, 27425, 31870, 28405, 28404, 31873, 20115, 22310]","[31811, 31812, 20134, 27425, 31870, 28405, 28404, 31873, 20115, 22310, 20112, 20117, 20116, 20949, 20114, 21422, 20111, 30340, 27426, 31819, 22726, 29314, 28070, 20950, 24753, 22678, 29973, 25929, 20008, 29298, 24754, 28103, 22677, 22198, 31785, 20143, 29317, 29286, 30082, 21998, 20010, 31549, 20029, 20843, 31784, 27376, 31813, 23471, 28855, 20021]",0.0,0.0,0.2,0.06,0.0,0.0,0.4,0.6,0.16666666666666666,False
12010,18014,Right Module over Ring Induces Left Module over Opposite Ring,"Let $\struct {R, +_R, \times_R}$ be a [[Definition:Ring (Abstract Algebra)|ring]].Let $\struct {R, +_R, *_R}$ be the [[Definition:Opposite Ring|opposite ring]] of $\struct {R, +_R, \times_R}$.Let $\struct{G, +_G, \circ}$ be a [[Definition:Right Module|right module]] over $\struct {R, +_R, \times_R}$.Let $\circ’ : R \times G \to G$ be the [[Definition:Binary Operation|binary operation]] defined by::$\forall \lambda \in R: \forall x \in G: \lambda \circ’ x = x \circ \lambda $Then $\struct{G, +_G, \circ’}$ is a [[Definition:Left Module|left module]] over $\struct {R, +_R, *_R}$.","['Definition:Ring (Abstract Algebra)', 'Definition:Opposite Ring', 'Definition:Right Module', 'Definition:Operation/Binary Operation', 'Definition:Left Module']","[19987, 29314, 28405, 22164, 28404]","[31811, 31812, 20134]","[31811, 31812, 20134, 27425, 31870]","[31811, 31812, 20134, 27425, 31870, 28405, 28404, 31873, 20115, 22310]","[31811, 31812, 20134, 27425, 31870, 28405, 28404, 31873, 20115, 22310, 20112, 20117, 20116, 20949, 20114, 21422, 20111, 30340, 27426, 31819, 22726, 29314, 28070, 20950, 24753, 22678, 29973, 25929, 20008, 29298, 24754, 28103, 22677, 22198, 31785, 20143, 29317, 29286, 30082, 21998, 20010, 31549, 20029, 20843, 31784, 27376, 31813, 23471, 28855, 20021]",0.0,0.0,0.2,0.06,0.0,0.0,0.4,0.6,0.16666666666666666,False
12011,18015,Ring is Commutative iff Opposite Ring is Itself,"Let $\struct {R, +, \times}$ be a [[Definition:Ring (Abstract Algebra)|ring]].Let $\struct {R, +, *}$ be the [[Definition:Opposite Ring|opposite ring]] of $\struct {R, +, \times}$.Then $\struct {R, +, \times}$ is a [[Definition:Commutative Ring|commutative ring]] {{iff}}::$\struct {R, +, \times} = \struct {R, +, *}$","['Definition:Ring (Abstract Algebra)', 'Definition:Opposite Ring', 'Definition:Commutative Ring']","[19987, 29314, 19990]","[29314, 19990, 30313]","[29314, 19990, 30313, 30321, 20879]","[29314, 19990, 30313, 30321, 20879, 21403, 21429, 20029, 22966, 28680]","[29314, 19990, 30313, 30321, 20879, 21403, 21429, 20029, 22966, 28680, 23471, 27377, 19988, 21494, 22026, 19992, 23898, 28990, 19989, 22740, 22034, 22131, 25542, 28855, 29973, 30312, 21442, 30323, 20844, 20638, 29275, 20846, 21573, 19991, 28320, 29244, 19995, 31811, 19994, 29254, 25680, 29315, 28809, 29591, 30408, 27858, 20006, 28720, 28863, 28719]",0.6666666666666666,0.4,0.2,0.04,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,False
12012,18016,Ceva's Theorem,"Let $\triangle ABC$ be a [[Definition:Triangle (Geometry)|triangle]].Let $L$, $M$ and $N$ be [[Definition:Point|points]] on the [[Definition:Side of Polygon|sides]] $BC$, $AC$ and $AB$ respectively.Then the [[Definition:Line Segment|lines]] $AL$, $BM$ and $CN$ are [[Definition:Concurrent Lines|concurrent]] {{iff}}::$\dfrac {BL} {LC} \times \dfrac {CM} {MA} \times \dfrac {AN} {NB} = 1$","['Definition:Triangle (Geometry)', 'Definition:Point', 'Definition:Polygon/Side', 'Definition:Line/Segment', 'Definition:Concurrent Lines']","[20254, 20151, 24072, 24163, 24598]","[24598, 30557, 27278]","[24598, 30557, 27278, 27446, 29511]","[24598, 30557, 27278, 27446, 29511, 30375, 30376, 20912, 20254, 30552]","[24598, 30557, 27278, 27446, 29511, 30375, 30376, 20912, 20254, 30552, 27326, 27279, 30551, 24096, 24095, 24099, 31649, 30554, 25653, 20889, 24093, 20434, 24126, 24092, 30504, 20252, 24097, 30555, 24100, 26820, 24098, 32355, 27277, 21822, 26499, 24094, 24176, 20435, 20891, 20255, 20251, 31125, 24089, 20253, 24170, 30556, 24091, 28375, 24175, 31651]",0.3333333333333333,0.2,0.2,0.04,0.2,0.2,0.4,0.4,1.0,False
12013,18017,Left Module induces Right Module over same Ring iff Actions are Commutative,"Let $\struct {R, +_R, \times_R}$ be a [[Definition:Ring (Abstract Algebra)|ring]].Let $\struct {G, +_G, \circ}$ be a [[Definition:Left Module|left module]] over $\struct {R, +_R, \times_R}$.Let $\circ': G \times R \to G$ be the [[Definition:Binary Operation|binary operation]] defined by::$\forall \lambda \in R: \forall x \in G: x \circ' \lambda = \lambda \circ x$Then $\struct {G, +_G, \circ'}$ is a [[Definition:Right Module|right module]] over $\struct {R, +_R, \times_R}$ {{iff}}::$\forall \lambda, \mu \in R: \forall x \in G: \paren {\lambda \times_R \mu} \circ x = \paren {\mu \times_R \lambda} \circ x$","['Definition:Ring (Abstract Algebra)', 'Definition:Left Module', 'Definition:Operation/Binary Operation', 'Definition:Right Module']","[19987, 28404, 22164, 28405]","[27425, 24754, 31811]","[27425, 24754, 31811, 24753, 22310]","[27425, 24754, 31811, 24753, 22310, 31812, 25929, 30084, 30085, 20115]","[27425, 24754, 31811, 24753, 22310, 31812, 25929, 30084, 30085, 20115, 31873, 28405, 28404, 31870, 20112, 30340, 20134, 20114, 20143, 25744, 19823, 21991, 31523, 20117, 19984, 20949, 20008, 21990, 27426, 21405, 23619, 23620, 31185, 22834, 21422, 20116, 22198, 22873, 20010, 31184, 22726, 21148, 21147, 19985, 31566, 23612, 31182, 21998, 24714, 29729]",0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.5,0.08333333333333333,False
